year,geo_code,geo_level,FSA,GNR,GNR_LF,data_quality_flag,alt_geo_code,pop_2016,num_private_dwellings,num_dwellings_occupied,pct_age_0_14,pct_age_15_64,pct_age_64_plus,median_age,avg_household_size,avg_census_family_size,median_income_recipients,median_income_household,pct_LIM_AT,pct_LIM_AT_age_under18,pct_LIM_AT_age_under6,pct_LIM_AT_age_18_64,pct_LIM_AT_age_65_plus,pct_participation_rate,pct_employed,pct_unemployed,pct_cdn_citizens,pct_immigrants,pct_aboriginal,pct_visible_minority,pct_home_owners,pct_home_rent,pct_education_none,pct_education_uni_higher,pct_non_movers
2016,B3N,2,B3N,3.1,4,0,01B3N,13604,6983,6495,13.5,70,16.6,41.4,2.1,2.7,35968,62240,16.6,21.3,25.2,17.1,10.2,66.3,61.8,6.9,0.929015734,0.122620791,0.02561288,0.161786237,0.518348624,0.481651376,0.079395085,5.277777778,0.818955942
2016,B3P,2,B3P,5,7.3,1,01B3P,9347,4237,3990,14.8,64.4,20.7,44.5,2.2,2.8,36525,64142,16.8,22.7,25,15,16.6,64.8,60.1,7.2,0.937788018,0.138248848,0.026497696,0.138824885,0.608194622,0.391805378,0.108629442,3.485981308,0.84213581
2016,B3R,2,B3R,3.7,6,0,01B3R,8484,4109,3860,17.2,70.4,12.4,40.6,2.2,2.7,26656,44777,30.4,41.7,40.6,28.8,20.4,60.6,54.7,9.7,0.973958333,0.056134259,0.056134259,0.112268519,0.480867347,0.517857143,0.193353474,0.890625,0.851938895
2016,B3S,2,B3S,4.8,2.7,0,01B3S,12895,5872,5734,12.6,65,22.4,41.1,2.2,2.7,34801,63488,18.4,34.6,35.2,17.3,8.8,63.3,58.5,7.5,0.862110797,0.238980995,0.02710356,0.273462783,0.225524476,0.77534965,0.059790732,7.2375,0.790204082
2016,B3T,2,B3T,2.1,3.7,0,01B3T,16884,6648,6360,19.1,70,10.9,40.2,2.6,2.9,40789,88192,8.2,10.3,11.3,7.1,10.3,71.6,67.8,5.3,0.977430033,0.066506169,0.040012034,0.068592058,0.880443389,0.118764846,0.082033216,3.484662577,0.92717855
2016,B3V,2,B3V,2.7,4.3,0,01B3V,5999,2542,2393,15.4,69.6,14.9,44.9,2.5,2.7,38691,81883,9.1,12.1,12.2,8,10.6,66.7,62,6.9,0.97921862,0.053200333,0.055694098,0.030756442,0.926778243,0.073221757,0.129346314,1.849462366,0.96057047
2016,B3Z,2,B3Z,1.7,3,0,01B3Z,16905,6839,6263,18.5,67,14.6,43.9,2.7,2.9,44288,101363,6.9,7.5,10,6.3,8.8,69.5,65.3,6.1,0.979854015,0.061605839,0.03270073,0.023357664,0.936507937,0.063492063,0.066596749,5.511811024,0.940777843
2016,B4A,2,B4A,2.4,3,0,01B4A,17900,7586,7199,17,66,17,43.3,2.5,2.9,42473,86286,11.2,15.1,16.9,10.8,8,65.4,61.1,6.5,0.934403153,0.161599099,0.024774775,0.148972121,0.707232267,0.293463143,0.039432177,13.14666667,0.870244179
2016,B4B,2,B4B,2.9,3.9,0,01B4B,13028,4485,4347,22.5,67.7,9.9,39.6,2.9,3.1,49252,119698,6.7,7.6,7.3,6.2,8.3,73.2,69.6,4.9,0.95854517,0.100508408,0.036370747,0.109112241,0.887226697,0.112773303,0.039638387,11.52631579,0.888888889
2016,B4C,2,B4C,2.9,5.2,0,01B4C,18195,7512,7307,15.2,67.4,17.4,43.4,2.5,2.7,34912,73098,11.1,19,20.1,9.4,8.8,66.2,62.3,6,0.986084052,0.033407572,0.043139438,0.046213808,0.748968363,0.251719395,0.102732794,1.935960591,0.879494382
2016,B4E,2,B4E,2.6,4.2,0,01B4E,18259,7090,6920,18.6,70.1,11.3,39.9,2.6,2.9,38496,83100,9.1,12.9,13.5,7.7,9.7,72.8,68.4,6,0.987133863,0.03202847,0.043252122,0.036408431,0.858069164,0.141210375,0.09939053,1.872641509,0.917311947
2016,B4G,2,B4G,2.7,3,0,01B4G,5055,1851,1803,20,67.2,12.9,40.5,2.8,2.9,42112,93739,7,9.4,6.6,6,7.5,68.9,64,7.1,0.982213439,0.032608696,0.042490119,0.023715415,0.942622951,0.057377049,0.089473684,2.294117647,0.937751004
2016,B4H,2,B4H,3.8,4.4,0,01B4H,13422,7122,6096,14.7,61.5,23.8,48.6,2.2,2.6,28813,50675,22.5,30.9,39,18.9,25.2,57.3,51.2,10.5,0.991317478,0.026802567,0.035485089,0.031320755,0.69004894,0.30995106,0.141930836,1.045685279,0.864741641
2016,B4N,2,B4N,3.3,4.8,0,01B4N,17382,8158,7706,15.2,63.8,20.9,45.9,2.2,2.7,28795,52569,21.3,28.3,32.7,19.3,20.7,59.9,54.3,9.4,0.984457478,0.043108504,0.051906158,0.041642229,0.616376531,0.382978723,0.134509372,1.524590164,0.877659574
2016,B4P,2,B4P,5.2,4.9,0,01B4P,7784,4290,3482,10.8,63.8,25.3,50.1,2.1,2.6,28898,57181,20,23.1,25.7,20,17.6,58.3,51,12.5,0.950066578,0.086551265,0.035952064,0.057961359,0.64,0.36,0.093053735,4.281690141,0.852822581
2016,B4R,2,B4R,2,4.9,0,01B4R,2985,1199,1175,16.4,66.7,17.1,44.1,2.5,2.8,35925,75930,10.4,12.9,16.7,9.2,11,65.3,61.4,6.1,0.986949429,0.029363785,0.040783034,0.024469821,0.804255319,0.2,0.08,2.846153846,0.888341544
2016,B4V,2,B4V,4,5.7,0,01B4V,20167,9999,9002,12.9,62.9,24.2,49.8,2.2,2.6,28418,54717,18.6,23.3,28.1,16.3,21.2,57.7,52.8,8.6,0.977822581,0.043094758,0.035030242,0.017389113,0.745865491,0.254134509,0.168357934,0.901369863,0.882278159
2016,B5A,2,B5A,4.6,7.5,0,01B5A,15479,7929,6969,13.8,62.6,23.5,48.8,2.2,2.6,26730,47985,24,34,38.3,20.5,25.6,58.9,53.3,9.5,0.980106101,0.045092838,0.162135279,0.045755968,0.655221745,0.334048641,0.187932118,0.795986622,0.876840696
2016,B6L,2,B6L,2.2,4.6,0,01B6L,13007,5380,5144,17.3,66,16.6,44.3,2.5,2.8,34277,70784,12.7,18.9,21.2,10.1,14.4,66.4,61,8.1,0.981679389,0.037418862,0.050381679,0.03054601,0.844660194,0.144660194,0.108262108,2.078947368,0.905202312
2016,B9A,2,B9A,5.1,7.5,0,01B9A,4492,2178,1880,14.5,62.9,22.6,47,2.3,2.7,30752,63488,18.5,27,35.7,17,15.1,59.3,50.5,14.7,0.989473684,0.026932084,0.049122807,0.021052632,0.728,0.272,0.090909091,2.292682927,0.899882214
2016,C0A,2,C0A,3.9,6.5,0,01C0A,44095,23867,17692,16.4,64.6,19,45.1,2.4,2.8,32369,65046,14.6,19.1,21,11.7,19,67.5,58.8,13,0.975058005,0.048259861,0.021229698,0.013689095,0.837288136,0.158757062,0.115199299,1.813688213,0.897384778
2016,C0B,2,C0B,4.1,6.4,0,01C0B,28575,14826,11570,16.2,63.5,20.2,46.2,2.4,2.8,30886,61106,15.5,19.5,22,11.3,24.2,67.3,56,16.8,0.985990424,0.025536443,0.023758865,0.012768221,0.812338223,0.183347714,0.188926174,0.692717584,0.910896404
2016,C1A,2,C1A,4.7,5.4,0,01C1A,24839,12631,11691,12.4,66.7,20.9,43.3,2,2.7,27867,47753,25.8,34.4,36.5,24.8,21.9,62.4,55.3,11.4,0.900229597,0.11565762,0.018162839,0.118789144,0.418197352,0.582229816,0.104701699,3.150943396,0.795965539
2016,C1B,2,C1B,2.8,4,0,01C1B,13203,5549,5128,19.4,65.1,15.5,40.4,2.6,2.9,38487,76876,11.9,16,16.4,10.9,9.5,69.6,64.5,7.3,0.940817106,0.079389313,0.016793893,0.072928599,0.763493621,0.236506379,0.055162659,6.5,0.873310158
2016,C1C,2,C1C,2.7,4.1,0,01C1C,4266,1888,1804,16.8,66,17.2,41.6,2.4,2.8,34280,64977,14.4,23.1,21.4,11.6,15,65.2,59.5,8.5,0.949250288,0.073903002,0.017321016,0.058823529,0.637362637,0.35989011,0.09030837,2.390243902,0.873978996
2016,C1E,2,C1E,5,3.8,0,01C1E,11466,4617,4362,17.3,66.5,16.1,42.8,2.5,2.9,35290,73108,14.4,20.2,22.9,12.9,12.1,71.1,64.5,9.2,0.916285453,0.125343092,0.019661637,0.10978957,0.748853211,0.251146789,0.069076305,5.139534884,0.846863469
2016,C1N,2,C1N,3.8,5.1,0,01C1N,16463,7741,7225,15,62.4,22.6,47.3,2.2,2.7,30321,54683,18.6,24.8,30.1,15.3,22.5,62.6,55.5,11.3,0.9844479,0.040136901,0.013378967,0.028002489,0.603196664,0.39819319,0.138075314,1.281385281,0.863821776
2016,E1A,2,E1A,3.7,4.7,0,01E1A,43012,19597,18190,16.6,67.7,15.7,39.6,2.3,2.8,35634,66896,14.5,18,21.1,13.4,15,68.6,63.1,8,0.955650421,0.053829737,0.026087988,0.054191865,0.651815182,0.348184818,0.077104305,3.969444444,0.842610365
2016,E1B,2,E1B,2.9,3.4,0,01E1B,19667,8537,8224,16,64.4,19.6,43.7,2.4,2.8,35680,69474,10.4,15,18.2,9,9.8,67.7,61.9,8.5,0.979487179,0.043333333,0.019748654,0.02974359,0.769604863,0.230395137,0.062530296,3.705426357,0.887134352
2016,E1C,2,E1C,5,5.4,0,01E1C,23686,13424,11680,12.2,68.3,19.5,43.1,1.9,2.6,26318,42452,28.6,44.5,49.6,27.3,20.4,61.5,55.8,9.4,0.945100612,0.076115486,0.03040245,0.078521435,0.402813299,0.596760443,0.143471462,1.430517711,0.767734807
2016,E1E,2,E1E,4.3,4.8,0,01E1E,11006,5316,4970,14.5,63.4,22,44.6,2.1,2.7,33924,59703,15.5,22.3,21.6,13.9,14.9,64.5,60.6,5.9,0.96789424,0.060434372,0.020302172,0.052880076,0.662601626,0.337398374,0.093023256,2.648148148,0.841904762
2016,E1G,2,E1G,2.8,4.2,0,01E1G,22554,8799,8482,19.4,68,12.6,39.5,2.6,2.9,39472,83322,9.5,13.2,13.2,8.3,8.1,72,67.7,6,0.952967525,0.079059351,0.018141097,0.068980963,0.864466706,0.135533294,0.058343057,5.226666667,0.879520796
2016,E1H,2,E1H,2.4,5.9,0,01E1H,7421,3344,3203,13.7,69,17.2,45.9,2.3,2.6,34152,64943,12.5,16.1,16.5,10.5,16.7,66.5,61.8,6.9,0.984427894,0.033829499,0.0352065,0.0135318,0.916408669,0.082043344,0.156075808,1.035714286,0.881668947
2016,E1J,2,E1J,2.6,3.1,0,01E1J,3436,1384,1339,14.7,68.6,16.4,45.7,2.6,2.7,36045,79476,9,11.1,8.6,7.8,11.5,67.1,61.8,7.8,0.992753623,0.02173913,0.01884058,0.011594203,0.948148148,0.055555556,0.089775561,1.916666667,0.92804699
2016,E1N,2,E1N,4.5,3.8,0,01E1N,11344,5478,4858,13.7,61.5,24.9,49.8,2.3,2.7,30043,57239,16.8,24,30.7,15.1,15.9,56,47.7,14.8,0.992208983,0.023373052,0.036221917,0.013748854,0.756673511,0.243326489,0.113575865,1.4296875,0.90498155
2016,E1V,2,E1V,3.1,3.9,0,01E1V,13544,6364,5909,14.7,64.5,20.9,47.1,2.3,2.7,31025,59846,15.5,19.8,26.4,13.4,17.9,60.3,52,13.8,0.992698065,0.020445418,0.073384447,0.014963504,0.780487805,0.196804037,0.093579235,1.99270073,0.916022099
2016,E1W,2,E1W,3.2,4.3,0,01E1W,6935,3550,3197,10.7,64,25.4,51.9,2.1,2.6,28173,53168,18.1,21.2,21.8,13.4,28.7,59.3,52.3,11.7,0.99112426,0.01183432,0.028867506,0.006661732,0.790046656,0.211508554,0.195795007,0.926174497,0.935171386
2016,E1X,2,E1X,4.4,5.5,0,01E1X,14040,6509,5927,12.5,66.2,21.3,49.2,2.3,2.7,26539,54039,19.8,23.9,24.3,15.1,31.4,55.7,45.7,17.9,0.996320824,0.008097166,0.034965035,0.006622517,0.790322581,0.208828523,0.283116883,0.417431193,0.922563913
2016,E2A,2,E2A,4.6,6.4,0,01E2A,17205,8966,7913,11.5,61.9,26.6,51.9,2.1,2.6,27991,51355,21.1,27.4,36.6,19.3,21.6,52.1,45.3,13.2,0.986486486,0.029137879,0.039951938,0.023130069,0.709331652,0.284363178,0.184788732,0.844512195,0.889123867
2016,E2E,2,E2E,3.1,2.7,0,01E2E,19526,7421,7198,18.8,64.4,16.7,42.2,2.7,3,43143,95782,8.1,10.5,10.7,7.2,7.8,65.8,61.4,6.6,0.975456919,0.066562255,0.011749347,0.040981467,0.848083624,0.151219512,0.031187123,12.96774194,0.898604161
2016,E2G,2,E2G,2.1,1.5,0,01E2G,5079,1943,1888,19.8,66.4,13.7,40.7,2.7,2.9,42464,94208,7.9,9.5,8.9,7.2,7.9,68.3,63.4,7.4,0.97260274,0.043095005,0.011741683,0.035259549,0.929319372,0.068062827,0.051546392,5.233333333,0.907920792
2016,E2H,2,E2H,3.3,4.9,0,01E2H,4700,2004,1884,17.2,64.1,18.6,45.1,2.5,2.8,36681,74240,16.3,26.8,30.4,14.2,11.2,59.7,54.6,8.4,0.961081081,0.076756757,0.017297297,0.043243243,0.82585752,0.176781003,0.079002079,4.552631579,0.90809628
2016,E2J,2,E2J,4.3,5.6,0,01E2J,15813,7512,6919,14.6,64.3,21.1,44.6,2.2,2.6,30496,54498,16.9,23.6,28.6,15,17,63.6,58.2,8.5,0.986561783,0.036065574,0.018682399,0.04557377,0.618705036,0.38057554,0.117893477,1.197969543,0.855062872
2016,E2K,2,E2K,4.9,8.3,1,01E2K,17495,8939,7847,16.3,63.9,19.8,43.2,2.1,2.8,28393,45605,31.4,47.9,56.1,29.3,20.3,57.6,51.1,11.3,0.896019014,0.12808321,0.027637444,0.147102526,0.444231995,0.555768005,0.117877095,2.260663507,0.805580558
2016,E2L,2,E2L,5.4,9,1,01E2L,7566,5203,4212,11,73.4,15.6,38.8,1.7,2.5,23529,31488,43.2,66,59.5,39.2,41.3,61.8,54.5,11.7,0.941876751,0.071428571,0.038542397,0.090336134,0.114014252,0.8847981,0.167447307,1.587412587,0.720765415
2016,E2M,2,E2M,3.2,4.1,0,01E2M,18715,8739,8039,14.7,65.5,19.9,46.4,2.3,2.7,34217,64338,14.4,23,26,12.5,12.4,63,57.7,8.3,0.989077007,0.034416826,0.01393062,0.03003823,0.715174129,0.284825871,0.097029703,1.974489796,0.888490201
2016,E2N,2,E2N,2.3,3.1,0,01E2N,4275,1771,1678,15.6,68.7,15.9,44.9,2.5,2.8,36018,77483,9.8,13.5,15.2,7.6,14.8,64.4,58.3,9.5,0.992998833,0.018691589,0.01635514,0.012850467,0.957317073,0.042682927,0.102880658,1.36,0.937352246
2016,E2P,2,E2P,3.7,3,0,01E2P,1391,575,556,16.5,67.3,16.5,43,2.5,2.7,34784,70912,8.3,14.5,11.8,7.3,6.7,67.2,61.6,9,0.992753623,0.02173913,0.036231884,0.02173913,0.900900901,0.099099099,0.094936709,1.2,0.93040293
2016,E2R,2,E2R,NA,NA,9999,01E2R,10,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,E2S,2,E2S,1.9,1.3,0,01E2S,6822,2757,2613,17.7,70.5,11.9,41.7,2.6,2.8,36379,79808,10,13.8,16.7,8.3,13,66.7,60.4,9.4,0.992784993,0.016594517,0.016594517,0.009372747,0.918867925,0.081132075,0.109756098,1.122222222,0.921167883
2016,E2V,2,E2V,7.1,4.1,100,01E2V,14649,6034,5530,20.1,69.5,10.4,33.3,2.5,2.9,40806,75639,6.4,8.5,8.1,5,9.7,68.6,64,6.8,0.987165775,0.03030303,0.067023173,0.031372549,0.647696477,0.33604336,0.104086845,1.576687117,0.830496197
2016,E3A,2,E3A,3.5,4.5,0,01E3A,28167,12655,11979,16.9,65.4,17.8,41.9,2.3,2.8,33073,61271,17.5,26.3,28.4,15.4,14.6,63.4,57.9,8.7,0.971728887,0.056552474,0.068140631,0.040964292,0.666388309,0.310229645,0.089,3.490636704,0.861075427
2016,E3B,2,E3B,3.7,4.1,0,01E3B,36946,18200,16373,14.7,69.7,15.6,37.5,2.2,2.8,33509,61699,18.6,24,26.4,18.6,12.1,68,61.6,9.3,0.914617298,0.124205582,0.032605692,0.120475269,0.58470948,0.41529052,0.059393321,7.163090129,0.779220779
2016,E3C,2,E3C,2.2,3.6,0,01E3C,11594,4659,4515,17.6,66.4,16,42.7,2.6,2.9,44227,90880,5.8,6.8,8.1,5.3,6.2,67.8,64.2,5.3,0.973638721,0.076490925,0.018590575,0.046260268,0.873765093,0.125137212,0.034018987,13,0.89921466
2016,E3E,2,E3E,4.2,4.1,0,01E3E,4600,1726,1688,19.7,66.1,14.3,41.6,2.7,2.9,40026,87859,6.9,7.7,9.6,5.9,10.1,64.3,58.5,9,0.974025974,0.051948052,0.127705628,0.012987013,0.860946746,0.044378698,0.054989817,5.518518519,0.934569248
2016,E3G,2,E3G,2.7,3.1,0,01E3G,8687,3452,3355,19.5,66.5,14,40.2,2.6,2.8,38869,80167,10.6,14.1,12.8,9,11.7,70.4,65.4,7.2,0.965753425,0.067922374,0.031392694,0.040525114,0.870014771,0.128508124,0.059356137,5.796610169,0.897642323
2016,E3L,2,E3L,3.2,5.1,0,01E3L,8618,4147,3774,15.4,63.5,21.1,47.3,2.2,2.7,27300,50859,23.2,33.1,36.7,20.6,21.5,58.1,50.6,13,0.967532468,0.063754427,0.020661157,0.014757969,0.763227513,0.238095238,0.13,1.051282051,0.899164678
2016,E3N,2,E3N,4.7,6.3,0,01E3N,13533,6539,6068,12.1,63.8,24,51.4,2.1,2.6,27992,49012,20.8,27.6,35.3,17.8,24.7,55.7,47.6,14.6,0.988833269,0.021956857,0.05431433,0.021563342,0.731244847,0.26793075,0.213435969,0.655737705,0.909055577
2016,E3V,2,E3V,5,4.3,0,01E3V,11742,5898,5463,12.7,60.8,26.4,51.6,2,2.6,29330,48224,20.7,24.6,31.1,18.8,23,56.3,51.4,8.6,0.968118545,0.055231253,0.026942075,0.031881455,0.645072993,0.355839416,0.122194514,1.789115646,0.89652056
2016,E3Y,2,E3Y,3.6,4.5,0,01E3Y,7355,3299,3073,15.4,65.8,18.8,47,2.3,2.7,29862,57280,18,22.3,24.4,13.4,29.8,63.1,55.8,11.6,0.991842284,0.02039429,0.04076087,0.005438477,0.776190476,0.222222222,0.195863747,0.652173913,0.925444596
2016,E3Z,2,E3Z,2.7,4.6,0,01E3Z,4080,1988,1861,14.7,64.1,21.2,47.7,2.2,2.7,29004,52336,18.4,19.9,23.3,14.9,27.6,57.3,50.7,11.4,0.987341772,0.027848101,0.015189873,0.007594937,0.693989071,0.303278689,0.157894737,1.115942029,0.88633461
2016,E4A,2,E4A,3.5,5.9,0,01E4A,2926,1959,1444,9.7,60.2,29.9,54.8,2,2.5,24523,46409,23.9,35.6,47.4,19.6,27.4,47.8,40.2,15.8,0.992970123,0.017605634,0.019366197,0.012302285,0.876325088,0.123674912,0.169491525,0.28,0.927561837
2016,E4B,2,E4B,3.8,6.4,0,01E4B,4190,2531,1955,11.9,60.6,27.4,52.9,2.1,2.5,25683,46208,24.5,31.7,32.4,20.9,28.3,54.2,43.9,18.8,0.994158879,0.023391813,0.016374269,0.009356725,0.848866499,0.151133501,0.14739229,0.723076923,0.910165485
2016,E4C,2,E4C,3.4,4.8,0,01E4C,2186,2061,998,10.5,58.6,30.9,56.6,2.1,2.5,29035,52864,21.8,35.1,37.5,18.7,22,47.1,40.3,14.4,0.981395349,0.044186047,0.018648019,0.020979021,0.914572864,0.085427136,0.141463415,0.551724138,0.941176471
2016,E4E,2,E4E,3.3,5.3,0,01E4E,8906,4323,3923,15.8,62.1,22.2,46.8,2.2,2.7,28005,53120,22,31.9,38.9,18.9,21.8,58.4,50.8,13.1,0.984518349,0.022362385,0.014908257,0.01319564,0.742637644,0.257362356,0.124579125,1.234234234,0.887152778
2016,E4G,2,E4G,2.3,3.5,0,01E4G,2737,1183,1104,15.7,64.2,20.1,46.6,2.5,2.8,28416,60544,17.2,21.7,29,14.2,22.9,60.8,51.8,14.2,0.996434938,0.032085561,0.008912656,0.003558719,0.859030837,0.136563877,0.138297872,0.974358974,0.90433213
2016,E4H,2,E4H,3.6,3,0,01E4H,4014,2115,1771,13.2,63,23.8,50.3,2.2,2.6,28360,53344,19.7,29.5,34.2,16.6,19.9,57.5,46.9,18.8,0.983502538,0.027954257,0.015247776,0.002541296,0.876404494,0.123595506,0.139705882,1,0.927109974
2016,E4J,2,E4J,3.4,1.7,0,01E4J,4840,2098,1980,16.8,63.3,19.9,45.3,2.4,2.7,28944,58453,17.1,21.9,23.3,14.8,19.3,61.4,56.1,8.6,0.982924226,0.019210245,0.019189765,0.014925373,0.825641026,0.174358974,0.136452242,0.728571429,0.901833873
2016,E4K,2,E4K,7.1,3.9,0,01E4K,6315,2593,2379,12.7,69.5,17.7,46.7,2.4,2.7,34440,67375,12,14,12.1,9.7,18.5,64.4,57.7,10.6,0.993721973,0.027777778,0.045698925,0.004480287,0.87605042,0.119747899,0.14893617,0.87755102,0.92676311
2016,E4L,2,E4L,4.3,4.4,0,01E4L,7009,3877,3019,14.7,62.3,22.9,47.8,2.3,2.7,32749,61426,15,17.3,16.7,13.9,15.9,62,55.3,10.9,0.973168963,0.052898551,0.015942029,0.025362319,0.773927393,0.226072607,0.081717452,3.542372881,0.89897511
2016,E4M,2,E4M,5.5,5.5,0,01E4M,1772,1462,817,11,58.5,30.2,56.2,2.1,2.5,27243,47712,25.4,48.1,50,21.6,20.8,51.5,45.5,12.8,0.975903614,0.057228916,0.042168675,0.012048193,0.905063291,0.088607595,0.111111111,0.888888889,0.905775076
2016,E4N,2,E4N,4.2,8,0,01E4N,3712,1765,1498,10.9,68.1,21,49.4,2.4,2.6,29728,63744,11.4,11.8,11.1,7.7,23.8,68.7,57.6,16.2,0.934139785,0.022880215,0.012096774,0.043068641,0.815789474,0.184210526,0.243559719,0.375,0.902571042
2016,E4P,2,E4P,4.4,4.2,0,01E4P,14586,7799,6305,12.6,62.7,24.7,50.6,2.2,2.6,32579,64137,12.6,14.5,14.6,9.9,18.5,60.6,53.6,11.7,0.973182781,0.031404375,0.020112915,0.027160494,0.768804434,0.231195566,0.16994293,1.041044776,0.905016009
2016,E4R,2,E4R,3.2,5.3,0,01E4R,6285,3933,2753,11.6,63.3,25.1,52.1,2.3,2.5,32210,65152,12.1,15.3,15.5,9.2,17.5,59.6,53.7,9.8,0.976537217,0.044498382,0.021035599,0.010517799,0.907775769,0.092224231,0.160116448,0.918181818,0.921696574
2016,E4S,2,E4S,3.8,6.7,0,01E4S,7013,3631,3052,11.4,64.3,24.3,51.3,2.2,2.6,28318,54464,17.5,23.6,26.2,13.3,24.7,60.7,50.6,16.5,0.972992701,0.042304887,0.051057622,0.008023341,0.796721311,0.190163934,0.268774704,0.397058824,0.915378955
2016,E4T,2,E4T,2.9,6,0,01E4T,2159,1240,946,13,63,23.8,50.9,2.3,2.6,24528,49024,22.3,23.5,22.2,19.7,28.2,51.6,43.1,16.5,0.986013986,0.037383178,0.03271028,0.011682243,0.904761905,0.095238095,0.2875,0.217391304,0.908878505
2016,E4V,2,E4V,3.4,7.2,0,01E4V,4246,1997,1784,14,66.3,19.8,46.9,2.3,2.6,31570,62272,13.6,19.3,20.5,9.1,24.3,63.7,56.6,10.9,0.96954933,0.047560976,0.032886724,0.006090134,0.790368272,0.209631728,0.223140496,0.546296296,0.93603936
2016,E4W,2,E4W,3.6,4.6,0,01E4W,8069,4198,3529,15.5,63.4,21.1,47.5,2.3,2.7,26016,46067,18.3,22.8,32.6,13.6,26.2,55.7,41.8,25,0.982164822,0.021525215,0.343788438,0.011070111,0.649717514,0.207627119,0.276546091,0.35443038,0.909034268
2016,E4X,2,E4X,5.4,7.1,0,01E4X,2976,1416,1274,10.6,61.2,28.2,54.1,2.2,2.5,28019,51904,18.5,23.5,25,12.4,31,56.3,44.6,20.4,0.987341772,0.027173913,0.123188406,0.014492754,0.812749004,0.19123506,0.273972603,0.3,0.947176685
2016,E4Y,2,E4Y,3.6,3.9,0,01E4Y,3038,1534,1355,10.5,62.3,27.3,54.4,2.2,2.5,25184,46357,22.6,22,27.3,15.9,38.4,53.5,43.6,18.1,0.986254296,0.015437393,0.054888508,0.005154639,0.794776119,0.205223881,0.345794393,0.135135135,0.908145581
2016,E4Z,2,E4Z,2.1,1.7,0,01E4Z,5618,2783,2326,17.7,61,21.4,46.3,2.4,2.8,27591,54688,20,23.7,26.9,16.7,25.5,62.9,53.8,14,0.983985765,0.036476868,0.019555556,0.005333333,0.87311828,0.129032258,0.13536379,0.675,0.913978495
2016,E5A,2,E5A,2.4,6.3,0,01E5A,1698,901,740,13.5,69.1,17.6,48.9,2.3,2.6,24499,46775,26,36.2,43.8,22.6,28.8,60.8,50.7,16.7,0.993902439,0.030487805,0.021341463,0,0.895833333,0.111111111,0.209424084,0.425,0.907692308
2016,E5B,2,E5B,4.8,5.8,0,01E5B,3037,1783,1354,12.4,60.1,27.5,52.5,2.2,2.6,32149,60965,16.8,23.4,25.9,15.9,13.5,60,52.8,12.3,0.970247934,0.082644628,0.011589404,0.014876033,0.810909091,0.185454545,0.06031746,5.315789474,0.880597015
2016,E5C,2,E5C,2.9,5.6,0,01E5C,4221,2181,1795,15.6,65.2,19.4,46.1,2.3,2.7,30673,61648,14.9,17.7,16.3,12.5,20.4,61.7,53.9,12.8,0.955259976,0.061668682,0.010882709,0.039903265,0.858333333,0.138888889,0.125,0.821428571,0.908424908
2016,E5E,2,E5E,5.1,8.3,1,01E5E,872,616,376,16.6,60,23.4,48.4,2.2,2.8,27840,52139,23.1,33.3,36.4,19.2,25,65.7,50,22.8,0.804733728,0.343195266,0.01183432,0,0.92,0.08,0.120879121,0.818181818,0.951515152
2016,E5G,2,E5G,3.1,1.8,0,01E5G,2505,1468,1143,16,63.7,20.4,45.5,2.2,2.7,32000,62496,15.6,18.8,24.2,12.9,19.8,65.8,58.7,10.8,0.981595092,0.034764826,0.040899796,0.010224949,0.846491228,0.157894737,0.21484375,0.563636364,0.892116183
2016,E5H,2,E5H,3.7,4.7,0,01E5H,2825,1300,1196,15.8,65.5,18.9,46.7,2.3,2.7,30144,57472,17.9,27.9,35.5,14.6,18.4,61.2,48.1,21.4,0.964539007,0.062056738,0.03539823,0.047787611,0.825726141,0.178423237,0.192546584,0.419354839,0.887298748
2016,E5J,2,E5J,3.1,5.5,0,01E5J,1960,1137,868,13.3,65.3,21.4,48.9,2.2,2.6,33952,66150,14.3,19,19,11.9,19,57.4,48.8,14.9,0.987212276,0.030612245,0.020460358,0.010230179,0.897142857,0.097142857,0.120930233,1,0.927835052
2016,E5K,2,E5K,2.6,6,0,01E5K,7123,3025,2819,16.2,66.9,16.9,44.5,2.5,2.8,37381,80837,9.3,13.1,12.3,7.6,11,67,62.8,6.2,0.986666667,0.031601124,0.016853933,0.010526316,0.924028269,0.074204947,0.07549505,2.786885246,0.931914894
2016,E5L,2,E5L,3.4,4.9,0,01E5L,2871,1382,1204,15,64,20.9,47.6,2.3,2.7,28749,56064,19,24.8,29.4,15.9,21.9,55.6,47.9,14.2,0.986866792,0.024344569,0.031894934,0,0.906779661,0.088983051,0.207612457,0.3,0.924385633
2016,E5M,2,E5M,4.1,5.9,0,01E5M,2028,1069,867,13.1,60.1,27.1,53.1,2.2,2.6,28896,58496,17.9,28.6,30.4,16.2,15.3,54.5,46.4,16,0.977386935,0.042713568,0.030150754,0.020100503,0.926966292,0.073033708,0.12254902,1.76,0.897959184
2016,E5N,2,E5N,3,4.7,0,01E5N,11668,5120,4577,17.5,63.9,18.6,44.5,2.5,2.8,33836,70333,13.6,17.7,17.6,11.4,15.7,61.9,55.8,9.9,0.991349481,0.028114187,0.017301038,0.009948097,0.91503268,0.08496732,0.092966855,1.817391304,0.923009624
